大学英文名称,学位,专业英文名称,所属院系,招生网址,专业网址,课程网址,处理状态,有效URL数量,置信度分数,发现课程编号
University of Delaware,MS,INTERDISCIPLINARY EVALUATION SCIENCE,跨学科项目,https://www.udel.edu/academics/colleges/grad/prospective-students/programs/interdisciplinary-evaluation-science/,https://www.udel.edu/academics/colleges/grad/prospective-students/programs/interdisciplinary/interdisciplinary-evaluation-science/,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQG5v3ZEfQRwvlyUINnUEIEBQswL8yCQI2AtRyHDRxTEKV9aSRCXhtOLSoZ8o-NsGrb0fcANCXCEvb6irmQqvWCNOLY47yYYk4jFU9-4dCq36YFhOxCbpoSC6NOqCVL1-Y_1B2VPmjLwHV0XvdKMv_ulQbvZB7cUu20AYMdASgZLUzHABdU98xpR0cIEOQtV3-S3,单一URL验证通过 (置信度: 120),1,120,HELP 2024; EVAL 680; EVAL 770; EDUC 821; EDUC 705
Worcester Polytechnic Institute,MS,DATA SCIENCE,文理学院,https://www.wpi.edu/admissions/graduate/how-to-apply?itemId=6421,https://www.wpi.edu/academics/study/data-science-ms,https://www.wpi.edu/academics/study/data-science-ms,单一URL验证通过 (置信度: 225),1,225,CS 5007; CS 542; MIS 571; CS 585; CS 561
Worcester Polytechnic Institute,MS,DATA SCIENCE,文理学院,https://www.wpi.edu/admissions/graduate/how-to-apply?itemId=6421,https://www.wpi.edu/academics/study/data-science-ms,https://www.wpi.edu/academics/study/data-science-ms,单一URL验证通过 (置信度: 225),1,225,CS 5007; CS 542; MIS 571; CS 585; CS 561
Worcester Polytechnic Institute,Ph.D,DATA SCIENCE,文理学院,https://www.wpi.edu/admissions/graduate/how-to-apply?itemId=6426,https://www.wpi.edu/academics/study/data-science-phd,https://www.wpi.edu/academics/study/data-science-phd,单一URL验证通过 (置信度: 163),1,163,CS 542; MIS 571; CS 561; CS 548; CS 539
Worcester Polytechnic Institute,Ph.D,DATA SCIENCE,文理学院,https://www.wpi.edu/admissions/graduate/how-to-apply?itemId=6426,https://www.wpi.edu/academics/study/data-science-phd,https://www.wpi.edu/academics/study/data-science-phd,单一URL验证通过 (置信度: 163),1,163,CS 542; MIS 571; CS 561; CS 548; CS 539
Clemson University,MS,Master of Applied Computing,工程，计算机和应用科学学院,https://www.clemson.edu/degrees/applied-computing/grad,https://www.clemson.edu/cecas/departments/computing/academics/graduates/programsofstudy/mac.html,,无URL达到课程页面标准，最高置信度: 35,2,0,
Clemson University,MS,Master of Applied Computing,工程，计算机和应用科学学院,https://www.clemson.edu/degrees/applied-computing/grad,https://www.clemson.edu/cecas/departments/computing/academics/graduates/programsofstudy/mac.html,,无URL达到课程页面标准，最高置信度: 35,3,0,
Clemson University,MS,Computer Science,工程，计算机和应用科学学院,https://www.clemson.edu/degrees/computer-science/grad,https://www.clemson.edu/cecas/departments/computing/academics/graduates/programsofstudy/index.html,,单一URL验证失败 (置信度: 10),1,0,
Clemson University,MS,Computer Science,工程，计算机和应用科学学院,https://www.clemson.edu/degrees/computer-science/grad,https://www.clemson.edu/cecas/departments/computing/academics/graduates/programsofstudy/index.html,,单一URL验证失败 (置信度: 35),1,0,
Clemson University,MS,Data Science and Analytics,理学院,https://www.clemson.edu/degrees/data-science-analytics/grad,https://www.clemson.edu/graduate/academics/ms-dsa/index.html,,无URL达到课程页面标准，最高置信度: 28,2,0,
Marquette University,MS,COMPUTER AND INFORMATION SCIENCE：AI and Analytics ,文理学院,https://www.marquette.edu/grad/programs-computing.php,https://www.marquette.edu/computer-science/graduate-program-overview.php,https://www.marquette.edu/grad/programs-computing.php,单一URL验证通过 (置信度: 194),1,194,COSC 6500
Marquette University,MS,COMPUTER AND INFORMATION SCIENCE：AI and Analytics ,文理学院,https://www.marquette.edu/grad/programs-computing.php,https://www.marquette.edu/computer-science/graduate-program-overview.php,https://bulletin.marquette.edu/graduate/computer-information-science-ms/,规则选择完成 (置信度: 255; 发现15个课程编号),2,255,COSC 6999; COSC 6510; COSC 6500; COSC 6965; COSC 5010
Marquette University,MS, Master of Science in Data Science,文理学院,https://www.marquette.edu/grad/programs-data-science-masters-degree.php,https://www.marquette.edu/computer-science/graduate-program-overview.php,https://www.marquette.edu/grad/programs-data-science-masters-degree.php,单一URL验证通过 (置信度: 145),1,145,COSC 1010; MATH 1700; PSYC 2001; SOCI 2060; COSC 6510
Marquette University,MS, Master of Science in Data Science,文理学院,https://www.marquette.edu/grad/programs-data-science-masters-degree.php,https://www.marquette.edu/computer-science/graduate-program-overview.php,https://www.marquette.edu/grad/programs-data-science-masters-degree.php,单一URL验证通过 (置信度: 145),1,145,COSC 1010; MATH 1700; PSYC 2001; SOCI 2060; COSC 6510
Marquette University,MS,APPLIED PSYCHOLOGY DATA ANALYTICS,文理学院,https://www.marquette.edu/grad/programs-graduate-applied-psychology-data-analytics.php,https://www.marquette.edu/psychology/graduate-program-overview.php,https://www.marquette.edu/grad/programs-graduate-applied-psychology-data-analytics.php,单一URL验证通过 (置信度: 70),1,70,
New Jersey Institute of Technology,M.S.,Masters of Science in Data Science - Statistics Track,科学与人文学院,https://www.njit.edu/admissions/how-apply-graduate-admissions,https://math.njit.edu/ms-data-science-statistics-track,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQEDxkzAGOMofpbgVpim8SsqQHRuxUMryeC1WPshY4AVvZOK8zpn1drWaHsE9EwayI2EuKTsKd7YkipaAVXRjUQygJtgFvCW7ylI3jxmBlFMUIDlCYiLYv3LEhaUaqexat3pZRodFVD9WoG2kYHudinhQiWvZZUIubzPwQBw4v851ylO_NAvwO5uDBg1Tch5Mrju1eYw-m999Q==,"规则选择完成 (置信度: 260; 发现3个课程编号; 学科: cs_data, math_stat)",2,260,MATH 680; CS 644; CS 675
New Jersey Institute of Technology,M.S.,Data Science - M.S.（Newark）,计算机学院,https://www.njit.edu/admissions/how-apply-graduate-admissions,https://ds.njit.edu/ms-data-science,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQE3-ktlo8gRqyL4XQIDJzKXakG4hK154R9lQr9VhIwZBsMx52q4y0pKWZ28W67aqbLJ_JRANbPQn5ZBwoUfbAnSGZJ9NxHiLumfgsDuKBGFyvvferOAm610GZ1BMkwvs72aUIbM2GInbtj54iX34CUADyWilQ==,单一URL验证通过 (置信度: 128),1,128,CS 644; CS 636; CS 675; CS 677; CS 602
New Jersey Institute of Technology,M.S.,Data Science - M.S.（Jersey City）,计算机学院,https://www.njit.edu/admissions/how-apply-graduate-admissions,https://jerseycity.njit.edu/ms-data-science,https://jerseycity.njit.edu/ms-data-science,单一URL验证通过 (置信度: 105),1,105,MATH 661; CS 632; CS 643; CS 659; CS 670
New Jersey Institute of Technology,PhD,Data Science - M.S.,计算机学院,https://www.njit.edu/admissions/how-apply-graduate-admissions,https://ds.njit.edu/phd-data-science,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQFj38T6APSiS_lMiaSnA0XIY293pglxmiWvbSGgh6B-BlfE8Pt1BF0Czw6nGgCQL9xDRUQqfS3poVnHg9mgveVBfGEamyDcKJJpws-KtLrG790n6SqlH7WYeYmdD_sYbhQrckb2wZJw1We1Pz_eM3jelB28emmYI8PVoRCfhvO7CTSgwNoBQqsfDj2gVVY=,单一URL验证通过 (置信度: 450),1,450,CS 280; CS 435; MATH 700; MATH 701; MATH 725
New Jersey Institute of Technology,PhD,Business Data Science - Ph.D.,管理学院,https://management.njit.edu/admission-requirements,https://management.njit.edu/phd-program,,所有URL内容获取失败,0,0,
Fordham University,M.A.,Master of Science in Data Science and Quantitative Economics,文理研究生院,https://www.fordham.edu/academics/departments/computer-and-information-science/academic-programs/graduate-programs/master-of-science-in-data-science-and-quantitative-economics/admissions-informationrequirements/,https://www.fordham.edu/academics/departments/computer-and-information-science/academic-programs/graduate-programs/master-of-science-in-data-science-and-quantitative-economics/,https://www.fordham.edu/academics/departments/computer-and-information-science/academic-programs/graduate-programs/master-of-science-in-data-science-and-quantitative-economics/,单一URL验证通过 (置信度: 81),1,81,CISC 5450; ECON 5710
Fordham University,MS,Master of Science in Data Science,文理研究生院,https://www.fordham.edu/academics/departments/computer-and-information-science/academic-programs/graduate-programs/master-of-science-in-data-science/admissions-informationrequirements/,https://www.fordham.edu/academics/departments/computer-and-information-science/academic-programs/graduate-programs/master-of-science-in-data-science/,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQHY8EO2BGV-SZwHGstrkX1OHQby8J9YA5ts7SeAM6QleZwvQeNyZPxew4pfmEDpsr4ZSDO0cQQebzTf51I3Od8eO9OPogL2lxcrPAmshhXzwzr9_SUBBNb290IcsAiaxuozePvNya4ss7Yw4GHgZMP_BslZNhT5cjKAzgce1h6DOwcyoUErp9HBTtRj,规则选择完成 (置信度: 240; 发现3个课程编号),2,240,CISC 5380; CISC 0940; CISC 6085
Fordham University,MS,Master of Science in Data Science,文理研究生院,https://www.fordham.edu/academics/departments/computer-and-information-science/academic-programs/graduate-programs/master-of-science-in-data-science/admissions-informationrequirements/,https://www.fordham.edu/academics/departments/computer-and-information-science/academic-programs/graduate-programs/master-of-science-in-data-science/,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQH1e6dGp4WKYmmYv3evJcb38QVwe9OYBJjapXLsDk7aQjBwCiRMoL8xoj_nC43-9OkSgTCG5wOWVXaOnuLdp03bvN-Q0EB7ilFaHjBSlbAa26LTUQHuAHlNHPcuYGnEie00G-rfsC0_OCfNi6guR3SVidAyDaDxf0g4RQaT_WvpNc9lktUNoZwhOlA=,单一URL验证通过 (置信度: 240),1,240,CISC 5380; CISC 0940; CISC 6085
Fordham University,MS,Master of Science in Data Science,文理研究生院,https://www.fordham.edu/academics/departments/computer-and-information-science/academic-programs/graduate-programs/master-of-science-in-data-science/admissions-informationrequirements/,https://www.fordham.edu/academics/departments/computer-and-information-science/academic-programs/graduate-programs/master-of-science-in-data-science/,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQE6vzW3uToOud5H8qyXebqUnOJLS45uYXLPi6BWZ704cY1Mforzlh7zsPFOLdc5HJ3-gSc-IRJZdzF9lKJhsENKo2VuQTpSszKGi2o9Qy5JQZMyZiU3gCC7BBlPXfTkspPdl0ekVBO2avtjZY8_Fx6z4Gn6rpEsh4nNkduPU-s8MNkB-ezwoQ922WQ=,单一URL验证通过 (置信度: 240),1,240,CISC 5380; CISC 0940; CISC 6085
University of South Florida,PhD,Big Data Analytics,商学院,https://www.usf.edu/business/graduate/phd-data-analytics/application-process.aspx,https://www.usf.edu/business/graduate/phd-data-analytics/index.aspx,,无有效URL,0,0,
University of South Florida,MS,Industrial Engineering：Master of Science in Data Intelligence,工程学院,https://www.usf.edu/engineering/imse/graduate/ms-data-intelligence.aspx,https://www.usf.edu/engineering/imse/graduate/ms-data-intelligence.aspx,,所有URL内容获取失败,0,0,
University of South Florida,MS,Industrial Engineering：Master of Science in Data Intelligence,工程学院,https://www.usf.edu/engineering/imse/graduate/ms-data-intelligence.aspx,https://www.usf.edu/engineering/imse/graduate/ms-data-intelligence.aspx,,所有URL内容获取失败,0,0,
Southern Methodist University,PHD,Ph.D. in Data Science,人文与科学学院,https://grad.smu.edu/graduate-studies-in-statistics-and-data-science,https://www.smu.edu/dedman/academics/departments/statistics/graduate,,所有URL内容获取失败,0,0,
Southern Methodist University,MS,Data Science & Applied Statistics MS,人文与科学学院,https://grad.smu.edu/graduate-studies-in-statistics-and-data-science,https://www.smu.edu/dedman/academics/departments/statistics/graduate,https://catalog.smu.edu/preview_program.php?catoid=71&poid=5136&hl=%22Data+Science+and+Applied+Statistics%2C+M.S.%22&returnto=search,规则选择完成 (置信度: 80; 发现2个课程编号),2,80,CIX 2025; HELP 2025
Southern Methodist University,MS,M.S in OR and Analytics ,工程学院,https://www.smu.edu/lyle/apply-now/faqs,https://www.smu.edu/lyle/departments/orem/ms-or-and-analytics,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQHcyv3GEayFyTkkyMJxP9_LToFiMlfTp_W13CbLWF9fSEaX1obE1O1byMp4-O1VL18YOjJB9wNWKFzjwOlDRCKn8gL_fLwYOdJ4X2v3EFKbUGEAVbzQIepw4OLm8FVD10ovh6RuGls70QUhHSk4R0VhoZy6sjfRsJBRiHs=,单一URL验证通过 (置信度: 210),1,210,CIX 2025; HELP 2024
Southern Methodist University,MS,M.S in OR and Analytics ,工程学院,https://www.smu.edu/lyle/apply-now/faqs,https://www.smu.edu/lyle/departments/orem/ms-or-and-analytics,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQEDCctKwl8zaSZVMMWMMH_YVRamkMl2uBr_QgjqYBq_GT6MJkWn6fgan8Qn2-YQgAsFdk-hXjq1GQz8LslrCASE5mONgziBbqS301JGyIcbJ3pC54ydfrwxBjo8wuzKHTcK6nZRv8L4z0YL4IJqaVH-X1wEkMmK5A02ZWo=,规则选择完成 (置信度: 210; 发现2个课程编号),3,210,CIX 2025; HELP 2024
Southern Methodist University,MS,M.S. Data Engineering,工程学院,https://www.smu.edu/lyle/apply-now/faqs,https://www.smu.edu/lyle/departments/multidisciplinary-programs/ms-data-engineering,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQFXLIMU1g1ikneE1iWbz4WESUqU3VjNsGZ7EApBYb7oYr8hAy5BXVFbmoN6KhdLBR7hhbPUD2XhlziVnz6Y5Xqml5bBsXD7yDlIMHyWkyn5NukwldVi-p91Qa-KturgGuZjmzJMD1AgEbvEywx8enN42tn39luv790cV_1vQ0H_UKjd3Vh0DgxP2g==,规则选择完成 (置信度: 305; 发现15个课程编号; 学科: cs_data),2,305,CIX 2025; HELP 2020; EMIS 7353; CS 7331; EMIS 7331
Southern Methodist University,MS,M.S. Datacenter Systems Engineering,工程学院,https://www.smu.edu/lyle/apply-now/faqs,https://www.smu.edu/lyle/departments/multidisciplinary-programs/ms-datacenter-systems-eng,,所有URL内容获取失败,0,0,
Southern Methodist University,MS,M.S. Data Engineering,工程学院,https://www.smu.edu/lyle/apply-now/faqs,https://www.smu.edu/lyle/departments/multidisciplinary-programs/ms-data-engineering,https://catalog.smu.edu/preview_program.php?catoid=67&poid=25640,规则选择完成 (置信度: 80; 发现2个课程编号),3,80,CIX 2025; HELP 2024
Southern Methodist University,MS,M.S. Datacenter Systems Engineering,工程学院,https://www.smu.edu/lyle/apply-now/faqs,https://www.smu.edu/lyle/departments/multidisciplinary-programs/ms-datacenter-systems-eng,https://catalog.smu.edu/preview_program.php?catoid=71&poid=36496,规则选择完成 (置信度: 80; 发现2个课程编号),2,80,CIX 2025; HELP 2025
Temple University,MS,Statistics and Data Science,商学院,https://www.temple.edu/academics/schools-and-colleges/fox-school-of-business-and-management/fox-grad-specialized-master-s-admissions?p=18571,https://www.temple.edu/academics/degree-programs/statistics-and-data-science-ms-bu-sdsc-ms,https://www.temple.edu/academics/degree-programs/statistics-and-data-science-ms-bu-sdsc-ms,单一URL验证通过 (置信度: 101),1,101,
Temple University,MS,Computational Data Science MS,科学技术学院,https://www.temple.edu/academics/degree-programs/computational-data-science-ms-st-cds-ms/cst-grad-computational-data-science-admissions,https://www.temple.edu/academics/degree-programs/computational-data-science-ms-st-cds-ms,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQG57RUNMlolcykxjQxikhCAT8rYuV3i_4fZ_QPjcFb4_HDKhny5awUhrbLzugdSB5_TYbCWNr469_-DJnVTrtEdQEHzcet0AO1lqA-FX1RkjXi6JvEe37PsXdM5a4t30rTjB1Wxu7LXnQLxLyAvunv-cCkI-qe7k2Cc_-tO3BRN5waw11zGuQ==,"规则选择完成 (置信度: 295; 发现14个课程编号; 学科: cs_data, math_stat)",2,295,CIS 1068; CIS 2168; MATH 1041; MATH 1042; CIS 5012
University of Iowa,Ph.D,Statistics—data science,文理学院,https://grad.admissions.uiowa.edu/academics/statistics-ms-or-phd,https://stat.uiowa.edu/graduate/phd-statistics,https://stat.uiowa.edu/graduate/phd-statistics,单一URL验证通过 (置信度: 220),1,220,STAT 6990; STAT 7990; STAT 7290; STAT 7390; STAT 5400
University of Iowa,MS,data science,文理学院,https://grad.admissions.uiowa.edu/academics/data-science-ms,https://stat.uiowa.edu/graduate/ms-data-science,https://stat.uiowa.edu/graduate/ms-data-science,单一URL验证通过 (置信度: 270),1,270,STAT 3120; DATA 5890; DATA 4890; DATA 4600; STAT 3200
University of Iowa,MS,data science,文理学院,https://grad.admissions.uiowa.edu/academics/data-science-ms,https://stat.uiowa.edu/graduate/ms-data-science,https://stat.uiowa.edu/graduate/ms-data-science,单一URL验证通过 (置信度: 270),1,270,STAT 3120; DATA 5890; DATA 4890; DATA 4600; STAT 3200
Auburn University,MS,Data Science and Engineering – Data Engineering Option,工程学院,https://www.auburn.edu/cosam/dse/admissions.htm,https://www.auburn.edu/cosam/dse/,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQFiVbUuX568FK8fnFIdkVsQa5UrM4v8fsx1W_GMg1i9iuPQgatg9KZu8VhquhOMRsD6CMkZbFimuYY5ne2BuWETDS2qLgUm7MeXmCrXUbYQe0lEbdtu1W5vk2XvyF0drG8QkYnvhTEVKOjakPS8goR4v6GbCgkxl3l8eG86cBjZ8D6y-mr4EKsVpKuDU8XQFh2beJ05do2bRVRWrHA3mFZxut1eXVLV1BPAZ4FQun_XE8c34nJOv9GMCMT17wbCdxBt10Zs7RO8JBKPkXo0qk4h3hzRlHTw,规则选择完成 (置信度: 140; 发现4个课程编号; 学科: cs_data),2,140,COMP 6000; STAT 6000; COMP 7980; STAT 7940
Auburn University,MS,Data Science and Engineering – Data Engineering Option,工程学院,https://www.auburn.edu/cosam/dse/admissions.htm,https://www.auburn.edu/cosam/dse/,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQGcZ9i4Rv8ThRe81wvK0cRH12GPdITTKGJf68mPYVieS08u_S6evprTAmYBWBkg1imLJ7AugQmedOx4fL90lO2AWdwR_KbJzhki15ffSI8FZeR-pqzJKx1KS_SY9nDtVlEIDb0bP8xhrfjyWSEK1fEtlGQqAQynvSHuqUFfgUVmjhBLVWHDoJaYG7FMBkc6ytT05wM4rDU9tSaS8fz9mxdZ7JU5Gm8jbjHFniTWOU0Xlp-KXQxtSY74BjLpNELMilMrhAr60iYOjTlPJwrutQrlr2zPdWU=,单一URL验证通过 (置信度: 140),1,140,COMP 6000; STAT 6000; COMP 7980; STAT 7940
Auburn University,MS,Data Science and Engineering – Data Science Option,科学与数学学院,https://www.auburn.edu/cosam/dse/admissions.htm,https://www.auburn.edu/cosam/dse/,,所有URL内容获取失败,0,0,
Auburn University,MS,Data Science and Engineering – Data Science Option,科学与数学学院,https://www.auburn.edu/cosam/dse/admissions.htm,https://www.auburn.edu/cosam/dse/,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQGEWVl-S0kfpJ0-nY48OkOLOSxaa0dYbHURgBVpmYHJF1jNyenY_310oR_o_ZzYGIjIUa0dEZkVtzLjoBOW0_U-deDp6p9htrqjJj_CDn-ArwC0aSSYU77KIHpuOOl9lWMQ4qQ7Ph2dzOdtG19NqpeARCftHRT7DNvpX05mUG4Pv3E4PVzpu5ICUiISbpPHQVcT9eRmTMXnxx8Aq_IAWpTXFTMcTRw-ndnrsXVPYjL2jAje7HRtW0OHdHX24TzPwWPKJBd0-HjGh1NSQVex4tB3GZr0KE4=,规则选择完成 (置信度: 140; 发现4个课程编号; 学科: cs_data),2,140,COMP 6000; STAT 6000; COMP 7980; STAT 7940
Baylor University,Ph.D.,Statistical Science  Concentration in Data Science,文理学院,https://statistics.artsandsciences.baylor.edu/graduate/how-apply,https://statistics.artsandsciences.baylor.edu/graduate/doctor-philosophy-phd,,所有URL内容获取失败,0,0,
Drexel University,MS,MS in Data Science,计算与信息学院,https://drexel.edu/academics/grad-professional-programs/cci/data-science,https://drexel.edu/cci/academics/masters-programs/ms-in-data-science/,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQEZY95PSplhXxYCeW6S6ro-b376GmtgrAU4FepCHuXUfzUNviom4Ov_xWp72EP1Nk62vUfxSH_ja6bRibqqnny5slAb0a_qQF0qFZ0xb7VEeceS-sH_BWMGawZa3estl7qBPtN3TZNL7UIOeMdC_OYeCDCZP_-nKu0CBLTnaaXny99POruHpuDUM1qp,规则选择完成 (置信度: 180; 发现8个课程编号; 学科: cs_data),2,180,CS 501; CS 570; DSRE 620; COOP 500; CS 5703
Drexel University,MS,MS in Data Science,计算与信息学院,https://drexel.edu/academics/grad-professional-programs/cci/data-science,https://drexel.edu/cci/academics/masters-programs/ms-in-data-science/,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQEQ54USj0KlcBKIeCA3vVpzf1t9WbT4oUjGEvE5n0WOcw6C1PKl2Y0k5vlipNa9-T7_c2aNNBzPzw2GUjP_FZQhu5cwX5qsqJ2VAj2U56ZoAQOU5GG7iqtEHi-V8AdPtm59qD4bNk1u-ahf3GDQU_5zPlT1dXn4PHO52-2oOLE4OBv1e9Du3fWbLkJr,单一URL验证通过 (置信度: 180),1,180,CS 501; CS 570; DSRE 620; COOP 500; CS 5703
Drexel University,PhD,PhD in Information Science,计算与信息学院,https://drexel.edu/academics/grad-professional-programs/cci/information-science,https://drexel.edu/cci/academics/doctoral-programs/phd-information-science/,,所有URL内容获取失败,0,0,
University of Oregon,MS,Data Science,Phil and Penny Knight Campus for Accelerating Scientific Impact,https://internship.uoregon.edu/apply,https://internship.uoregon.edu/,,所有URL内容获取失败,0,0,
"Rutgers University, Camden",M.S.,COMPUTER SCIENCE M.S.,文理研究生院,https://graduateschool.camden.rutgers.edu/computer-science-m-s/,https://cs.camden.rutgers.edu/graduate/,https://cs.camden.rutgers.edu/graduate/course-descriptions/,规则选择完成 (置信度: 130),2,130,
"Rutgers University, Camden",M.S.,DATA SCIENCE M.S.,文理研究生院,https://graduateschool.camden.rutgers.edu/data-science-m-s/,https://datascience.camden.rutgers.edu/,https://datascience.camden.rutgers.edu/curriculum,规则选择完成 (置信度: 139),2,139,
Rochester Institute of Technology,MS,Data Science MS  ,罗切斯特理工学院,https://www.rit.edu/study/data-science-ms,https://www.rit.edu/study/data-science-ms,,所有URL内容获取失败,0,0,
Illinois Institute of Technology,M.S.,Economics and Data Analytics (M.S.),商学院,https://www.iit.edu/admissions-aid/graduate-admission/international-students,https://www.iit.edu/academics/programs/economics-and-data-analytics-ms,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQFuHmJDhdf3qMlUXuqpvTf5fAKq8hjxxkW4RDUbxyO0IIu-ScOVycZNx8pZpgYkUzi9nr9OqKvOpVyIRpiRqRVowgz172YfZfr7t_Nx3RIL6kX11pt0wT2mrVJ4RyonclRAFexdnHDwnN3gPDdGxFNmhCXHAZxZRIHV7K08NCt1xFP2gtHSN8tWCFY=,单一URL验证通过 (置信度: 110),1,110,
Illinois Institute of Technology,M.A.S,Data Science Master’s—Master of Applied Science (M.A.S.),计算机学院,https://www.iit.edu/admissions-aid/graduate-admission/international-students,https://www.iit.edu/academics/programs/data-science-mas,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQE2YwotaZpNH5vY_ceh8PecCvi4ieNn12i33mEXT5ASlOua88CzvDFjYzpk7NW3QLa4UFPMdbrZdXMxOKyFzcyTfCKUyyBuKn9JDxASTGmE6yWFTJ7I2LjBmK1U_MxlPEmZtNkZRSIO7tPHcsVQBoarGUMvra6gXQKHKkpD9i5AM0BsxNUckDr0VHEXKguvkX83-ibyxcqa,"规则选择完成 (置信度: 320; 发现15个课程编号; 学科: cs_data, math_stat)",3,320,CS 201; CS 331; MATH 251; MATH 332; MATH 474
"University of Colorado, Boulder",MS,Professional Master's in Data Science,工程与应用科学学院,https://www.colorado.edu/program/data-science/campus/admissions,https://www.colorado.edu/program/data-science/,https://www.colorado.edu/program/data-science/campus/curriculum,单一URL验证通过 (置信度: 185),1,185,DTSC 5003; DTSC 5301; DTSC 5302; DTSC 5303; STAT 5000
"University of Colorado, Boulder",MS,Statistics and Data Science,工程与应用科学学院,https://www.colorado.edu/amath/academics/ms-applied-mathematics/admissions-requirements,https://www.colorado.edu/amath/academics/ms-applied-mathematics,,所有URL内容获取失败,0,0,
"University of Colorado, Boulder",MS,Statistics and Data Science,工程与应用科学学院,https://www.colorado.edu/amath/academics/ms-applied-mathematics/admissions-requirements,https://www.colorado.edu/amath/academics/ms-applied-mathematics,,所有URL内容获取失败,0,0,
American University,MS,Quantitative Analysis MS,文理学院,https://www.american.edu/cas/mathstat/quantitative/requirements.cfm,https://www.american.edu/cas/mathstat/quantitative/,,所有URL内容获取失败,0,0,
American University,MS,Quantitative Analysis MS,文理学院,https://www.american.edu/cas/mathstat/quantitative/requirements.cfm,https://www.american.edu/cas/mathstat/quantitative/,,所有URL内容获取失败,0,0,
American University,MS,Data Science MS,文理学院,https://www.american.edu/programs/shared/data-science/admissions.cfm,https://www.american.edu/programs/shared/data-science/index.cfm,,所有URL内容获取失败,0,0,
American University,MS,Data Science MS,文理学院,https://www.american.edu/programs/shared/data-science/admissions.cfm,https://www.american.edu/programs/shared/data-science/index.cfm,,所有URL内容获取失败,0,0,
American University,MS,MS Analytics,商学院,https://kogod.american.edu/programs-admissions/masters/analytics/admissions,https://kogod.american.edu/programs-admissions/masters/analytics,,所有URL内容获取失败,0,0,
Yeshiva University,MS,Data Analytics and Visualization (MS),科学与卫生学院,https://www.yu.edu/katz/admissions/grad-admissions,https://www.yu.edu/katz/data-analytics,,所有URL内容获取失败,0,0,
Yeshiva University,MS,Data Analytics and Visualization (MS),科学与卫生学院,https://www.yu.edu/katz/admissions/grad-admissions,https://www.yu.edu/katz/data-analytics,,所有URL内容获取失败,0,0,
University of San Francisco,MS,Data Science (formerly Analytics),文理学院,https://www.usfca.edu/arts-sciences/graduate-programs/data-science/how-to-apply,https://www.usfca.edu/arts-sciences/graduate-programs/data-science,,所有URL内容获取失败,0,0,
University of Arizona,MS,Statistics and Data Science (MS),研究生院跨学科课程,https://grad.arizona.edu/catalog/programinfo/STATDSMS,https://gidp.arizona.edu/stat,,所有URL内容获取失败,0,0,
University of Arizona,PHD,Statistics and Data Science (PHD),研究生院跨学科课程,https://grad.arizona.edu/catalog/programinfo/STATDSPHD,https://gidp.arizona.edu/stat,,所有URL内容获取失败,0,0,
University of Arizona,PHD,Statistics and Data Science (PHD) - Statistical Informatics,研究生院跨学科课程,https://grad.arizona.edu/catalog/programinfo/STATDSPHDSDSI,https://gidp.arizona.edu/stat,,所有URL内容获取失败,0,0,
University of Arizona,MS,Statistics and Data Science (MS),研究生院跨学科课程,https://grad.arizona.edu/catalog/programinfo/STATDSMS,https://gidp.arizona.edu/stat,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQEMStB4WMbVTHG2klWQm9yuwD1oDS3oWAmbHdwRkaLGgzByHeHoisgj7BLU3bZVizG-vXE8JRr6nbM58b4V5ufwnJ6gifO_yoVrhw7RVgvimOnisn2JD99A-VWL1w6RhHSPmnCNIcMWgXUj66w3sihk-p2vAmKpA330hGz6bKBGM9Xe22bJYYfHGOvj,单一URL验证通过 (置信度: 243),1,243,STAT 564; MATH 564; STAT 566; MATH 566; STAT 571A
University of Arizona,PHD,Statistics and Data Science (PHD),研究生院跨学科课程,https://grad.arizona.edu/catalog/programinfo/STATDSPHD,https://gidp.arizona.edu/stat,,所有URL内容获取失败,0,0,
