大学英文名称,学位,专业英文名称,所属院系,招生网址,专业网址,课程网址,处理状态,有效URL数量,置信度分数,发现课程编号
University of Pittsburgh,MA,Mathematics,文理研究生院,https://www.mathematics.pitt.edu/graduate/admissions-and-financial-aid,https://www.mathematics.pitt.edu/graduate/graduate-degree-programs,https://www.mathematics.pitt.edu/graduate/enrolled-students/graduate-handbook/course-offerings-and-course-requirements,单一URL验证通过 (置信度: 280),1,280,
University of Pittsburgh,MS,Mathematics,文理研究生院,https://www.mathematics.pitt.edu/graduate/admissions-and-financial-aid,https://www.mathematics.pitt.edu/graduate/graduate-degree-programs,https://www.mathematics.pitt.edu/graduate/graduate-program-course-offerings,单一URL验证通过 (置信度: 255),1,255,MATH 1530; MATH 0420; MATH 0450; MATH 1540; MATH 2000
George Washington University,PHD,Mathematics,文理学院,https://bulletin.gwu.edu/arts-sciences/mathematics/phd/#admissionstext,https://math.columbian.gwu.edu/phd-mathematics,https://bulletin.gwu.edu/arts-sciences/mathematics/phd/#admissionstext,单一URL验证通过 (置信度: 145),1,145,MATH 6995; MATH 8999
George Washington University,MA,Mathematics ,文理学院,https://bulletin.gwu.edu/arts-sciences/mathematics/ma/#admissionstext,https://math.columbian.gwu.edu/ma-mathematics,https://bulletin.gwu.edu/arts-sciences/mathematics/ma/#admissionstext,单一URL验证通过 (置信度: 250),1,250,MATH 6101; MATH 6214; MATH 6318; MATH 6810
George Washington University,MS,Applied Mathematics ,文理学院,https://bulletin.gwu.edu/arts-sciences/mathematics/ms/#admissionstext,https://math.columbian.gwu.edu/ms-applied-mathematics,https://bulletin.gwu.edu/arts-sciences/mathematics/ms/#admissionstext,单一URL验证通过 (置信度: 145),1,145,MATH 6995
Villanova University,MA,Master of Arts in Mathematics,文理学院,https://www1.villanova.edu/university/liberal-arts-sciences/graduate-studies/graduate-programs/mathematics.html,https://www1.villanova.edu/university/liberal-arts-sciences/programs/mathematics-statistics/graduate-programs/ma-mathematics.html,,所有URL内容获取失败,0,0,
Villanova University,MA,Master of Arts in Mathematics,文理学院,https://www1.villanova.edu/university/liberal-arts-sciences/graduate-studies/graduate-programs/mathematics.html,https://www1.villanova.edu/university/liberal-arts-sciences/programs/mathematics-statistics/graduate-programs/ma-mathematics.html,,所有URL内容获取失败,0,0,
Villanova University,MA,Mathematics,文理学院,https://www1.villanova.edu/university/liberal-arts-sciences/graduate-studies/graduate-programs/mathematics.html,https://www1.villanova.edu/university/liberal-arts-sciences/programs/mathematics-statistics/graduate-programs/ma-mathematics.html,,所有URL内容获取失败,0,0,
Syracuse University,MS,Mathematics M.S.,文理学院,https://artsandsciences.syracuse.edu/mathematics/graduate-studies/faq/,https://artsandsciences.syracuse.edu/mathematics/graduate-studies/,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQEtTO2RAFwWbcqaPigMzagNTsfBtq-i7MP8AOaR_xTiTBjvXM0D5ey0nLF3qNHOjlRRkxLXlTiRg44-Mrk46ApLLB5cLJu6n988Ka1nqcGz_HHfDcSjbXgqrEYjGgt8a3KdEe68l9Xns8yKnT2issm0bdZGVYqbD9U-1tG8vOZr,规则选择完成 (置信度: 122; 发现15个课程编号),3,122,MAT 631; MAT 601; MAT 645; MAT 651; MAT 682
Syracuse University,PHD,Mathematics Ph.D.,文理学院,https://artsandsciences.syracuse.edu/mathematics/graduate-studies/faq/,https://artsandsciences.syracuse.edu/mathematics/graduate-studies/,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQFd5dScuimRBVQ0SaBHYj-hNkfcCTemc-DWhYO24T0YMPbv3CKfj0X0938cRCljs_FgVnb-OhLDVWXeWZ_1nSTf2418T18dbhlJXm6Yr35YeKzrSRJk52btNZFqd2EbQMh97YN_eJReBwaxYhqGv9cb_QpNrsfEHagPAA==,规则选择完成 (置信度: 235; 发现15个课程编号),2,235,HELP 2024; MAT 601; MAT 631; MAT 651; MAT 661
Tulane University,MS,Mathematics  ,理工学院,https://sse.tulane.edu/math/academics/graduate/admissions,https://sse.tulane.edu/math/academics/graduate/programs,https://sse.tulane.edu/math/academics/graduate/degree-requirements,单一URL验证通过 (置信度: 320),1,320,
Tulane University,MS,Mathematics  ,理工学院,https://sse.tulane.edu/math/academics/graduate/admissions,https://sse.tulane.edu/math/academics/graduate/programs,https://sse.tulane.edu/math/academics/graduate/degree-requirements,规则选择完成 (置信度: 320),2,320,
Tulane University,PhD,Mathematics  ,理工学院,https://sse.tulane.edu/math/academics/graduate/admissions,https://sse.tulane.edu/math/academics/graduate/programs,https://sse.tulane.edu/math/academics/graduate/degree-requirements,规则选择完成 (置信度: 320),2,320,
Tulane University,PhD,Mathematics  ,理工学院,https://sse.tulane.edu/math/academics/graduate/admissions,https://sse.tulane.edu/math/academics/graduate/programs,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQGCjVJKwE9V9u-Wz7ftdEzQKKo74ALP4hAl5xUHl2eHVWlG0IvUjzkDeAW6MfTQiwoqguXhVmiVM49OIgMgWSyk_QgDxG3_7s_VXo4yfgqwIWTIixuIkZTyTv2FdSylygtdS_CIe8NYEb-Z,规则选择完成 (置信度: 320),3,320,
Tulane University,MS,Applied Mathematics  ,理工学院,https://sse.tulane.edu/math/academics/graduate/admissions,https://sse.tulane.edu/math/academics/graduate/programs,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQE5YZxOJu6iE7Bm_4w45jCeyv7pvSO-YqXxYFwqo0DynxtkLnsdKuGlQ21V4fg0oFn8RE2PcRDqmprs3KEQvO9qzi5k5tNye7rji3M2gkaB2-Wb3stLySEAGDLNH3J7jjcnmTJrvm_PFnSij1_AZWR5KNfmykyOhKEbKM1KHEi_QfdKkxpDD9SHx2dovOo=,单一URL验证通过 (置信度: 190),1,190,MATH 6370; MATH 7980
Tulane University,MS,Applied Mathematics  ,理工学院,https://sse.tulane.edu/math/academics/graduate/admissions,https://sse.tulane.edu/math/academics/graduate/programs,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQG_zlku_oUX98bZD0I4FqQAn7Yxau_9-XEHheUL87QlCJXQ5bVsaMnOdvP7Je3a-SwPtcrMPTOdTLCWfIvjA9xkzJW19JNppNRyEKjBLAwE90pNJtcUEYEAk3ik0HEVvtTbK-P9s8uqjRMxBAzQBzeQxqdnxhNziLSRnekcQpblXRcC2gKR0I4Etso-9_c=,单一URL验证通过 (置信度: 190),1,190,MATH 6370; MATH 7980
"Binghamton University, SUNY",PHD,Mathematical Sciences (PHD),文理学院,https://www.binghamton.edu/apps/academics/program/gd/mathematical-sciences,https://www.binghamton.edu/math/graduate/,,所有URL内容获取失败,0,0,
"Binghamton University, SUNY",PHD,Mathematical Sciences (PHD),文理学院,https://www.binghamton.edu/apps/academics/program/gd/mathematical-sciences,https://www.binghamton.edu/math/graduate/,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQGeCVjN_YJbXPjTRa3KnDYxn_Xs8GhGy51jATqsh13rsgTtTHw6gbbkmSJGlE4S5D1HwtzFsePxMh94Hp7Gm3ChYJnnjbg3wfh4M5cUrxG6uF7LUJJgBKDiO19oYrjilma-rf8dXVBz7l9ou8nDPi5mKECY-dLxaXjMRPJRQw6C,规则选择完成 (置信度: 135; 发现2个课程编号; 学科: math_stat),2,135,HELP 2024; MATH 591
"Binghamton University, SUNY",MA,Mathematical Sciences (MA),文理学院,https://www.binghamton.edu/apps/academics/program/gd/mathematical-sciences,https://www.binghamton.edu/math/graduate/,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQHGHof2WER6QOR1byZe4BRvO120TKeW2hq3ztqaW90tLuq8As_sQ86zVeUiRHY7R0EFuJF3tJCWwXRGMiw0xsG4sXY4IwnpEIwCG1sWbXM2Ro-0ACB9aZdHp130MtRoyz_qg7J9OZg7fVGTDywkN4Xxsa45hgS7W5B6q9D4HVCD,规则选择完成 (置信度: 180; 发现1个课程编号),2,180,HELP 2024
"Binghamton University, SUNY",MA,Mathematical Sciences (MA),文理学院,https://www.binghamton.edu/apps/academics/program/gd/mathematical-sciences,https://www.binghamton.edu/math/graduate/,,所有URL内容获取失败,0,0,
"Indiana University, Bloomington",Ph.D.,Mathematical Physics (Physics),文理学院,https://physics.indiana.edu/graduate/how-to-apply/index.html,https://physics.indiana.edu/graduate/doctoral-degrees/index.html,,所有URL内容获取失败,0,0,
"Indiana University, Bloomington",M.A.,Mathematics,文理学院,https://math.indiana.edu/graduate/how-to-apply/index.html,https://math.indiana.edu/graduate/index.html,,无有效URL,0,0,
"Indiana University, Bloomington",Ph.D.,Mathematics,文理学院,https://math.indiana.edu/graduate/how-to-apply/index.html,https://math.indiana.edu/graduate/index.html,,所有URL内容获取失败,0,0,
"Indiana University, Bloomington",Ph.D.,Mathematical Physics (Mathematics),文理学院,https://math.indiana.edu/graduate/how-to-apply/index.html,https://math.indiana.edu/graduate/index.html,,无有效URL,0,0,
"University of California, Riverside",MA,Mathematics ,自然与农业科学学院,https://mathdept.ucr.edu/application-tips,https://mathdept.ucr.edu/prospective-graduate-students,,所有URL内容获取失败,0,0,
"University of California, Riverside",MS,Mathematics ,自然与农业科学学院,https://mathdept.ucr.edu/application-tips,https://mathdept.ucr.edu/prospective-graduate-students,,所有URL内容获取失败,0,0,
"University of California, Riverside",MS, Applied Mathematics,自然与农业科学学院,https://mathdept.ucr.edu/application-tips,https://mathdept.ucr.edu/prospective-graduate-students,,所有URL内容获取失败,0,0,
"University of California, Riverside",PHD,Mathematics ,自然与农业科学学院,https://mathdept.ucr.edu/application-tips,https://mathdept.ucr.edu/prospective-graduate-students,,所有URL内容获取失败,0,0,
Colorado School of Mines,MS, Applied Mathematics and Statistics—COMPUTATIONAL AND APPLIED MATHEMATICS（非论文）,应用数学和统计学系,https://gradprograms.mines.edu/applied-mathematics-and-statistics/,https://ams.mines.edu/graduate-program/,https://ams.mines.edu/graduate-program/,单一URL验证通过 (置信度: 245),1,245,MATH 500; MATH 501; SYGN 502; MATH 514; MATH 550
Colorado School of Mines,MS, Applied Mathematics and Statistics—COMPUTATIONAL AND APPLIED MATHEMATICS（论文）,应用数学和统计学系,https://gradprograms.mines.edu/applied-mathematics-and-statistics/,https://ams.mines.edu/graduate-program/,https://ams.mines.edu/graduate-program/,单一URL验证通过 (置信度: 245),1,245,MATH 500; MATH 501; SYGN 502; MATH 514; MATH 550
Colorado School of Mines,MS, Applied Mathematics and Statistics—COMPUTATIONAL AND APPLIED MATHEMATICS（论文）,应用数学和统计学系,https://gradprograms.mines.edu/applied-mathematics-and-statistics/,https://ams.mines.edu/graduate-program/,https://ams.mines.edu/graduate-program/,单一URL验证通过 (置信度: 245),1,245,MATH 500; MATH 501; SYGN 502; MATH 514; MATH 550
Colorado School of Mines,PHD, Applied Mathematics and Statistics—COMPUTATIONAL AND APPLIED MATHEMATICS,应用数学和统计学系,https://gradprograms.mines.edu/applied-mathematics-and-statistics/,https://ams.mines.edu/graduate-program/,https://ams.mines.edu/graduate-program/,单一URL验证通过 (置信度: 245),1,245,MATH 500; MATH 501; SYGN 502; MATH 514; MATH 550
Colorado School of Mines,PHD, Applied Mathematics and Statistics—COMPUTATIONAL AND APPLIED MATHEMATICS,应用数学和统计学系,https://gradprograms.mines.edu/applied-mathematics-and-statistics/,https://ams.mines.edu/graduate-program/,https://ams.mines.edu/graduate-program/,单一URL验证通过 (置信度: 245),1,245,MATH 500; MATH 501; SYGN 502; MATH 514; MATH 550
Colorado School of Mines,MS, Applied Mathematics and Statistics—STATISTICS（非论文）,应用数学和统计学系,https://gradprograms.mines.edu/applied-mathematics-and-statistics/,https://ams.mines.edu/graduate-program/,https://ams.mines.edu/graduate-program/,单一URL验证通过 (置信度: 245),1,245,MATH 500; MATH 501; SYGN 502; MATH 514; MATH 550
Colorado School of Mines,MS, Applied Mathematics and Statistics—STATISTICS（论文）,应用数学和统计学系,https://gradprograms.mines.edu/applied-mathematics-and-statistics/,https://ams.mines.edu/graduate-program/,https://ams.mines.edu/graduate-program/,单一URL验证通过 (置信度: 245),1,245,MATH 500; MATH 501; SYGN 502; MATH 514; MATH 550
Colorado School of Mines,MS, Applied Mathematics and Statistics—STATISTICS（论文）,应用数学和统计学系,https://gradprograms.mines.edu/applied-mathematics-and-statistics/,https://ams.mines.edu/graduate-program/,https://ams.mines.edu/graduate-program/,单一URL验证通过 (置信度: 245),1,245,MATH 500; MATH 501; SYGN 502; MATH 514; MATH 550
Colorado School of Mines,PHD, Applied Mathematics and Statistics—STATISTICS,应用数学和统计学系,https://gradprograms.mines.edu/applied-mathematics-and-statistics/,https://ams.mines.edu/graduate-program/,https://ams.mines.edu/graduate-program/,单一URL验证通过 (置信度: 245),1,245,MATH 500; MATH 501; SYGN 502; MATH 514; MATH 550
Colorado School of Mines,PHD, Applied Mathematics and Statistics—STATISTICS,应用数学和统计学系,https://gradprograms.mines.edu/applied-mathematics-and-statistics/,https://ams.mines.edu/graduate-program/,https://ams.mines.edu/graduate-program/,单一URL验证通过 (置信度: 245),1,245,MATH 500; MATH 501; SYGN 502; MATH 514; MATH 550
Colorado School of Mines,MS, Applied Mathematics and Statistics—DATA SCIENCE（非论文）,应用数学和统计学系,https://gradprograms.mines.edu/applied-mathematics-and-statistics/,https://ams.mines.edu/graduate-program/,https://ams.mines.edu/graduate-program/,单一URL验证通过 (置信度: 245),1,245,MATH 500; MATH 501; SYGN 502; MATH 514; MATH 550
"University at Buffalo, SUNY",MS,Natural Science-Interdisciplinary MS,文理学院,https://arts-sciences.buffalo.edu/college/departments-and-programs/social-sciences/graduate-interdisciplinary/admissions.html,https://arts-sciences.buffalo.edu/college/departments-and-programs/social-sciences/graduate-interdisciplinary/degree-options/natural-sciences-mathematics.html,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQHCP4mPI5cCQn1XlVkRifdIB7CITmxYFfRY4LJwQhsP6D7c0LFlHNmiyyjP4j2wLMATRdwqMhbsASQsrzVCs4DNUSTuj2ExEztTAF22Lr8sJVIJwVMfwgAzQjyv1oXdzVsB6asjHy8OswPNsZJ4FbY2JKUYBWt4aGkGlKNlx13qc-4gdqwIygRUWstXcyI=,单一URL验证通过 (置信度: 120),1,120,GGB 502; BMS 501; ORBCH 503; BCH 519; BCH 505
"University at Buffalo, SUNY",MA,Mathematics MA,文理学院,https://www.buffalo.edu/cas/math/grad/grad-admissions.html,https://www.buffalo.edu/cas/math/grad/master-program.html,https://www.buffalo.edu/cas/math/grad/master-program.html,单一URL验证通过 (置信度: 144),1,144,MTH 534; MTH 519; MTH 527; MTH 538; MTH 537
"University at Buffalo, SUNY",MA,Mathematics MA,文理学院,https://www.buffalo.edu/cas/math/grad/grad-admissions.html,https://www.buffalo.edu/cas/math/grad/master-program.html,https://www.buffalo.edu/cas/math/grad/master-program.html,单一URL验证通过 (置信度: 144),1,144,MTH 534; MTH 519; MTH 527; MTH 538; MTH 537
"University at Buffalo, SUNY",MS,Master of Science (MS)   in Computational and Applied Mathematics,文理学院,https://www.buffalo.edu/cas/math/grad/grad-admissions.html,https://www.buffalo.edu/cas/math/grad/ms-program.html,https://www.buffalo.edu/cas/math/grad/ms-program.html,单一URL验证通过 (置信度: 193),1,193,MTH 589; MTH 511; MTH 537; MTH 543; MTH 512
"University at Buffalo, SUNY",PhD,Mathematics PhD,文理学院,https://www.buffalo.edu/cas/math/grad/grad-admissions.html,https://www.buffalo.edu/cas/math/grad/doctoral-program.html,https://www.buffalo.edu/cas/math/grad/doctoral-program.html,单一URL验证通过 (置信度: 265),1,265,MTH 619; MTH 627; MTH 731; MTH 543; MTH 645
"University at Buffalo, SUNY",PhD,Mathematics PhD,文理学院,https://www.buffalo.edu/cas/math/grad/grad-admissions.html,https://www.buffalo.edu/cas/math/grad/doctoral-program.html,https://www.buffalo.edu/cas/math/grad/doctoral-program.html,单一URL验证通过 (置信度: 265),1,265,MTH 619; MTH 627; MTH 731; MTH 543; MTH 645
Stevens Institute of Technology,PHD,"MATHEMATICS, M.S.",工程与科学学院,https://www.stevens.edu/program/mathematics-phd,https://www.stevens.edu/program/mathematics-phd,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQGPjQfIJCtWOBAjeBvr0oDb4Z5W0xBmdsaZLhm4oNHlJrJfSy8mA8kziVNCbZqw0aPeYgfX-vHzj51bv0nfsUQsT5Y0fztnXq_FvAbHTBaJStVLrJw11kgToS0W3Fk4XtGTBUkKRL9z1AlJk2pR_HvDBTua7nbv8MjFi7zVSonQtz51oFByTeKoT0xwJfYGKEWCxSbTRUQthiVjUvEjEh6oT7n2AtTJ3YAS5GaPTiIqE0lcvi2CG2JvABx7oExICQWm728GmdZkwtDveT5m4nk0KZk=,规则选择完成 (置信度: 153; 发现1个课程编号),2,153,PRV 961
Stevens Institute of Technology,PHD,"MATHEMATICS, M.S.",工程与科学学院,https://www.stevens.edu/program/mathematics-phd,https://www.stevens.edu/program/mathematics-phd,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQFhH-HqNpBaKOS1V4zEpvA14NWXbMfuR6PnRLX8F8vurrD8HZhXRJQ566Itu1Yu3tAJAsteibnDNlRnsA6J5COLoArGFyvk1VJorWKmYIyPXe1LC-_Fp2lvroZZ-1CgCckAS5XxJwda8-V71iqHdn2oiLlgtWGCsgtrxubGJuxDWt8pnoZbTtXJLH3OlAZEO_NQTFa5h62vMRDXwKMvx8wvOD6mnbFVFRWp6beEDN9uPtX1faG-6nSVi8ObK1nRVaqjV7dbHrntM0VqsrNK_ATXczKzMO1FGThoeJmWADtHnVga,单一URL验证通过 (置信度: 143),1,143,PRV 961
Stevens Institute of Technology,MS,"MATHEMATICS, M.S.",工程与科学学院,https://www.stevens.edu/program/mathematics-masters,https://www.stevens.edu/program/mathematics-masters,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQED79rFvOGoNnB-xHhCMV-CST_dcAjjUuHr1hTodPDQhXOEUPv73uUQ3awvJL4vJ4GB4ECv0G3qz8BQz3tGDuPqLTax6zInyoAao9XHYWmrRC3bcVZ5xkeig7NIIT-CneXh6F24r8wsV2u3HiITPFP_scptDFi0gTjSnW_yHSUO0n4569bfWjwmonerwkunIjTgL2d9Bn-NDpNtdGinc-fGOFNpzS2aA7K-LjWYU8PZ7CLptLNZO_0Bvca1YQmitxd2eZh07gNw3uJ1_BIyc8zHm4Ey,规则选择完成 (置信度: 142; 发现1个课程编号; 学科: cs_data),2,142,CS 601
Stevens Institute of Technology,MS,"MATHEMATICS, M.S.",工程与科学学院,https://www.stevens.edu/program/mathematics-masters,https://www.stevens.edu/program/mathematics-masters,,所有URL内容获取失败,0,0,
Stevens Institute of Technology,MS,"MATHEMATICS, M.S.",工程与科学学院,https://www.stevens.edu/program/applied-mathematics-masters,https://www.stevens.edu/program/applied-mathematics-masters,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQFvbLNRhhsvOhHmgqQ7lzb8HKsRhKZ5RLZEqZBMYuaDXvj_EBViegtjrlwrDhaXTu1MZWL28IpS0xuN-LwNqw9f9gnyFyzWSVBgb_PDHZv3B3Am30uBV7VUVGO7u-VmbrpWOKbntl9zlu8poL7r2aynA6nG4SX_0hitgBFIfmYMHdTEAIjWD8-_jzrJhrEEen1lXv6CtmWlAcJO1gRC5lS7MtRKCTTXy5opf187LCIxFdRrU1OTuDdbGQik-nBPYn2kbKjljcPb9mWyp2eYxqgUDO4=,单一URL验证通过 (置信度: 142),1,142,CS 601
Stevens Institute of Technology,MS,"ACTUARIAL MATHEMATICS AND QUANTITATIVE RISK, M.S.",工程与科学学院,https://www.stevens.edu/program/applied-mathematics-masters,https://www.stevens.edu/program/applied-mathematics-masters,,所有URL内容获取失败,0,0,
University of Delaware,PhD ,Mathematics,文理学院,https://www.udel.edu/academics/colleges/grad/prospective-students/programs/mathematics/,https://www.mathsci.udel.edu/educational-programs/the-graduate-program,,所有URL内容获取失败,0,0,
University of Delaware,PhD ,Mathematics,文理学院,https://www.udel.edu/academics/colleges/grad/prospective-students/programs/mathematics/,https://www.mathsci.udel.edu/educational-programs/the-graduate-program,,所有URL内容获取失败,0,0,
University of Delaware,MS ,Mathematics,文理学院,https://www.udel.edu/academics/colleges/grad/prospective-students/programs/mathematics/,https://www.mathsci.udel.edu/educational-programs/the-graduate-program,https://catalog.udel.edu/preview_program.php?catoid=48&poid=25661&returnto=3841,规则选择完成 (置信度: 75; 发现1个课程编号),2,75,HELP 2025
University of Delaware,MS ,Mathematics,文理学院,https://www.udel.edu/academics/colleges/grad/prospective-students/programs/mathematics/,https://www.mathsci.udel.edu/educational-programs/the-graduate-program,https://catalog.udel.edu/preview_program.php?catoid=62&poid=5989,单一URL验证通过 (置信度: 75),1,75,HELP 2025
University of Delaware,PhD ,Applied Mathematics,文理学院,https://www.udel.edu/academics/colleges/grad/prospective-students/programs/applied-mathematics/,https://www.mathsci.udel.edu/educational-programs/the-graduate-program,,所有URL内容获取失败,0,0,
University of Delaware,PhD ,Applied Mathematics,文理学院,https://www.udel.edu/academics/colleges/grad/prospective-students/programs/applied-mathematics/,https://www.mathsci.udel.edu/educational-programs/the-graduate-program,,所有URL内容获取失败,0,0,
University of Delaware,MS,Applied Mathematics,文理学院,https://www.udel.edu/academics/colleges/grad/prospective-students/programs/applied-mathematics/,https://www.mathsci.udel.edu/educational-programs/the-graduate-program,,所有URL内容获取失败,0,0,
University of Delaware,MS,Applied Mathematics,文理学院,https://www.udel.edu/academics/colleges/grad/prospective-students/programs/applied-mathematics/,https://www.mathsci.udel.edu/educational-programs/the-graduate-program,https://catalog.udel.edu/preview_program.php?catoid=56&poid=26922,规则选择完成 (置信度: 75; 发现1个课程编号),2,75,HELP 2025
"University of California, Santa Cruz",M.S,Applied mathematics,工程部,https://www.gradadmissions.ucsc.edu/apm,https://grad.soe.ucsc.edu/applied-mathematics,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQFWimteGGa8hB84vNmxdaZigveHDJ3umCqV4Ptn_SjCl5cq91JsqygPj0XxY5qAIBXSIfWMG-ZfafTsr7RwuNXglQaimvT42sd_msB35tQwFqz0HyffS9cYt1Q72E9qzx80SFQFNkIlWV4x2UT8lmEoQBbTa8dx1cTdOkqY_SDSo7s5tHti_TL-XwmV2jx38NWV9VMlyMsBmh8j8btk-hLjKLpBTsWFSOCeKiBmVjKwkIOnCNfv5zr4WHob_g==,单一URL验证通过 (置信度: 198),1,198,PHYS 107
"University of California, Santa Cruz",Ph.D.,Applied mathematics,工程部,https://www.gradadmissions.ucsc.edu/apm,https://grad.soe.ucsc.edu/applied-mathematics,,所有URL内容获取失败,0,0,
"University of California, Santa Cruz",M.S,Scientific Computing & Applied thetics,工程部,https://www.gradadmissions.ucsc.edu/scam,https://grad.soe.ucsc.edu/scicam/,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQGtBUhfFBkmRYEQwS74AKlWGz7DLvZEYaNHJ6T23T2uO2VsrLx_7-lmkMBfCS24TRKwnOKnEEc0AmiElvp4KbgnNsB3D_Acst6V9yNJK7kLGGgvkSzo-Vsz2Yeu5eAWsGmaz7np_cKDCk6aD5CECCr9hmLRKv1ViHCuP7WPMMsn_aB5qzxjXWoqRDYPPs3P2B650xVsRMwFI4yYVXkFefYiYSKxtnLAI5BomvSsMuk88juiMHtCEQWdu6-PY6RtwVY0SXSjdKc6Bxb_tnZtruLzmpFDNQ==,单一URL验证通过 (置信度: 200),1,200,
"University of California, Santa Cruz",M.A,thetics,物理与生物科学部,https://www.gradadmissions.ucsc.edu/math,https://www.math.ucsc.edu/graduate/index.html,,所有URL内容获取失败,0,0,
"University of California, Santa Cruz",Ph.D.,thetics,物理与生物科学部,https://www.gradadmissions.ucsc.edu/math,https://www.math.ucsc.edu/graduate/index.html,https://catalog.ucsc.edu/current/general-catalog/academic-units/physical-and-biological-sciences-division/mathematics/mathematics-phd,单一URL验证通过 (置信度: 120),1,120,
"Rutgers University, Newark",PHD,Mathematical Sciences (PHD) Newark,研究生院,https://grad.admissions.rutgers.edu/GraduateProgram/Detail.aspx?id=a501U0000004gNSQAY,https://sasn.rutgers.edu/phd-mathematical-sciences,,所有URL内容获取失败,0,0,
Worcester Polytechnic Institute,MS,Applied Mathematics,文理学院,https://www.wpi.edu/admissions/graduate/how-to-apply?itemId=6236,https://www.wpi.edu/academics/study/applied-mathematics-ms,,所有URL内容获取失败,0,0,
Worcester Polytechnic Institute,MS,Applied Mathematics,文理学院,https://www.wpi.edu/admissions/graduate/how-to-apply?itemId=6236,https://www.wpi.edu/academics/study/applied-mathematics-ms,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQEgYUMgXI95f-LJv2xgdc1SwzNpVT786oNEsJKXYff2vthcK-lSr4c8-wMvq8j-wlL-RjhpfFIhLsic3h5k2EjfKPbj8HtlNcLft3Vz1-_iODsWuTwbwfgUstlT_PlNQvvh3Jrb_owjPCED6tCuWoriG8cnx5KPnQp6YMKAWTWMvJTLNjZJThmh6hSbEN3wDFU15QZB,单一URL验证通过 (置信度: 98),1,98,
Worcester Polytechnic Institute,MS,Industrial Mathematics,文理学院,https://www.wpi.edu/admissions/graduate/how-to-apply?itemId=6486,https://www.wpi.edu/academics/study/industrial-mathematics-ms,,所有URL内容获取失败,0,0,
Worcester Polytechnic Institute,MS,Industrial Mathematics,文理学院,https://www.wpi.edu/admissions/graduate/how-to-apply?itemId=6486,https://www.wpi.edu/academics/study/industrial-mathematics-ms,,单一URL验证失败 (置信度: 51),1,0,
Worcester Polytechnic Institute,PHD,Mathematical Sciences,文理学院,https://www.wpi.edu/admissions/graduate/how-to-apply?itemId=6561,https://www.wpi.edu/academics/study/mathematical-sciences-phd,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQFDHr2_8M-OW5d5dEf9RB5RvU7uF53qzoOAeNt__I-0BfVDtrgaB_nhhLF0Lhgvb-9b30wX8QXsfkxEAaCq3E5U7b3-_9JeydUyXrF1aYJ5XMm42RiARCtuwr0W5TMGF0GNKoxxOWJKkT4CgkeWX7ikaFvE4ZOEN_pdXb-2B7gdTWRotT5uj7k-1Tse_UZftg==,单一URL验证通过 (置信度: 184),1,184,
Worcester Polytechnic Institute,PHD,Mathematical Sciences,文理学院,https://www.wpi.edu/admissions/graduate/how-to-apply?itemId=6561,https://www.wpi.edu/academics/study/mathematical-sciences-phd,,所有URL内容获取失败,0,0,
"University of Illinois, Chicago",MS,MS – Pure Mathematics,文理学院,https://catalog.uic.edu/gcat/colleges-schools/liberal-arts-sciences/math/ms/,https://mscs.uic.edu/graduate/degree-programs/ms-pure-math/,https://catalog.uic.edu/gcat/colleges-schools/liberal-arts-sciences/math/ms/,规则选择完成 (置信度: 275; 发现15个课程编号; 学科: math_stat),2,275,MATH 320; MATH 330; MATH 313; MATH 410; MATH 414
"University of Illinois, Chicago",MS,MS – Pure Mathematics,文理学院,https://catalog.uic.edu/gcat/colleges-schools/liberal-arts-sciences/math/ms/,https://mscs.uic.edu/graduate/degree-programs/ms-pure-math/,https://catalog.uic.edu/gcat/colleges-schools/liberal-arts-sciences/math/ms/,规则选择完成 (置信度: 275; 发现15个课程编号; 学科: math_stat),2,275,MATH 320; MATH 330; MATH 313; MATH 410; MATH 414
"University of Illinois, Chicago",MS,MS – Pure Mathematics,文理学院,https://catalog.uic.edu/gcat/colleges-schools/liberal-arts-sciences/math/ms/,https://mscs.uic.edu/graduate/degree-programs/ms-pure-math/,https://catalog.uic.edu/gcat/colleges-schools/liberal-arts-sciences/math/ms/,单一URL验证通过 (置信度: 275),1,275,MATH 320; MATH 330; MATH 313; MATH 410; MATH 414
