排名,大学名称,大学英文名称,所在城市,专业中文名称,专业英文名称,所属院系,所属院系（英文）,所属院系网址,学位,专业领域,课程长度,申请费（美元),开学期,截止日期,GPA,托福,雅思,GRE,GMAT,学术背景,材料要求,招生网址,专业网址,更多项目信息,课程网址,面试,申请费减免,所属院系网址_1,推荐信,托福送分ETS code,项目标签（英文）,项目标签（中文）,职业项目,Gemini最终毕业要求
67,马萨诸塞大学阿默斯特分校,"University of Massachusetts, Amherst","Amherst, MA",数据分析和计算社会科学,Economics,社会与行为科学学院,College of Social & Behavioral Sciences,https://www.umass.edu/social-sciences/,MS,获得用于政治分析、营销分析、财务分析、产品或项目管理、人口统计分析、社交媒体分析、战略沟通、声誉管理和许多其他领域的技能。 ,,$85 ,夏季,2月15日；4月15日,要求,80,6.5,可选,不接受,不需要以前的数据科学、统计学或计算机编程背景。,transcripts；Resumes or Curriculum Vitae ；Statement of Purpose； recommendations；,https://www.umass.edu/social-sciences/academics/dacss/dacss-admissions,https://www.umass.edu/social-sciences/academics/ms-dacss,"• Interdisciplinary curriculum: Combines computational methods (text/network analysis, machine learning) with social science applications, offering electives in econometrics and urban planning.
• Flexible study options: Offers a 1-year accelerated track compatible with work, plus part-time, on-campus, and online formats.
• Career-focused training: Prepares graduates for analyst/consulting roles in public policy, market research, and corporate communications.
• Hands-on computational skills: Core coursework provides strong foundation in R programming, social network analysis, and social media communication.",,不需要,applicable,https://www.umass.edu/social-sciences/,2 letters of recommendation,3917,"Data Analytics, Computational Social Science, Interdisciplinary, Social Sciences, Machine Learning","数据分析, 计算社会科学, 跨学科, 社会科学, 机器学习",professional,No additional graduation requirement.
67,迈阿密大学,University of Miami,"Coral Gables, FL",数据科学：智慧城市（建筑学院）, Master of Science in Data Science：Smart Cities (School of Architecture),文理学院,School of Architecture,https://architecture.miami.edu/,MS,智慧城市的重点是希望从事城市规划和设计，信息和通信技术，物联网和可持续建筑环境职业的学生。该集中的大多数课程都是在建筑学院内进行的。,1年,$85 ,秋季,2月1日；5月15日,3,80,6.5,不要求,不接受,适用于STEM和非STEM本科学位的学生。没有技术背景的学生将被要求参加暑期先修课程以为该课程做准备。,transcripts；Resumes or Curriculum Vitae ；Statement of Purpose； recommendations；,https://msdatascience.as.miami.edu/resources/international-students/index.html,https://msdatascience.as.miami.edu/academics/academic-tracks/index.html,,https://msdatascience.as.miami.edu/academics/academic-tracks/index.html,不需要,not applicable,https://architecture.miami.edu/,3 letters of recommendation,需要额外确认,"Data Science, Interdisciplinary, Statistics, Computer Science, Mathematics","数据科学, 跨学科, 统计学, 计算机科学, 数学",professional,"Internship, project, or capstone required."
67,迈阿密大学,University of Miami,"Coral Gables, FL",数据科学：数据可视化（传播学院）, Master of Science in Data Science：Data Visualization (School of Communication),文理学院,School of Communication,https://com.miami.edu/,MS,数据可视化的重点是希望从事情报分析，视觉新闻，信息图表设计，互动媒体和地理空间技术职业的学生。该集中的大多数课程都是在传播学院和艺术与科学学院的地理与区域研究系内进行的。,1年,$85 ,秋季,2月1日；5月15日,3,80,6.5,不要求,不接受,适用于STEM和非STEM本科学位的学生。没有技术背景的学生将被要求参加暑期先修课程以为该课程做准备。,transcripts；Resumes or Curriculum Vitae ；Statement of Purpose； recommendations；,https://msdatascience.as.miami.edu/resources/international-students/index.html,https://msdatascience.as.miami.edu/academics/academic-tracks/index.html,"• Specialized career paths: intelligence analytics, visual journalism, infographic design, interactive media, geospatial technology.
• Interdisciplinary collaboration: courses within the School of Communication and Geography and Regional Studies.
• Core Data Visualization courses: Data Science and Visualization, Introduction to Infographics, Interactive Data Visualization for Web.
• Practical experience: required 3- or 6-month internships, or applied research projects, or a culminating capstone course.",https://msdatascience.as.miami.edu/academics/academic-tracks/index.html,不需要,not applicable,https://com.miami.edu/,3 letters of recommendation,需要额外确认,"Data Science, Statistics, Computer Science, Mathematics, Interdisciplinary","数据科学, 统计学, 计算机科学, 数学, 跨学科",professional,"Internship, project, or capstone required."
67,迈阿密大学,University of Miami,"Coral Gables, FL",数据科学：海洋与大气科学（海洋与大气科学学院）, Master of Science in Data Science：Marine & Atmospheric Science (Rosenstiel School of Marine & Atmospheric Sciences),文理学院,,,MS,海洋和大气科学的重点是希望从事气候学和气象学，海洋科学，水文学和应用遥感职业的学生。该浓度的大多数课程都是在罗森斯蒂尔海洋，大气和地球科学学院内进行的。,1年,$85 ,秋季,2月1日；5月15日,3,80,6.5,不要求,不接受,适用于STEM和非STEM本科学位的学生。没有技术背景的学生将被要求参加暑期先修课程以为该课程做准备。,transcripts；Resumes or Curriculum Vitae ；Statement of Purpose； recommendations；,https://msdatascience.as.miami.edu/resources/international-students/index.html,https://msdatascience.as.miami.edu/academics/academic-tracks/index.html,"• Specialized academic track in Marine and Atmospheric Science for careers in climatology, ocean sciences, and remote sensing.
• Core courses primarily from the renowned Rosenstiel School of Marine, Atmospheric, and Earth Sciences.
• Curriculum features advanced topics like Physics of Remote Sensing and Marine Geographic Information Systems.
• Optional 3- or 6-month internships, individual projects, or a culminating capstone experience.
• Full-time Fall cohort can complete the program in one calendar year.",https://msdatascience.as.miami.edu/academics/academic-tracks/index.html,不需要,,,3 letters of recommendation,需要额外确认,"Data Science, Statistics, Computer Science, Mathematics, Interdisciplinary","数据科学, 统计学, 计算机科学, 数学, 跨学科",professional,"Internship, project, or capstone required."
67,迈阿密大学,University of Miami,"Coral Gables, FL",数据科学：教育测量与统计（教育与人类发展学院）, Master of Science in Data Science：Educational Measurement & Statistics (School of Education & Human Development),文理学院,School of Education and Human Development,https://education.miami.edu/,MS,教育测量和统计学的重点是希望从事独立研究，测试设计和开发以及大量定量数据的分析和解释的学生。该集中的大多数课程都是在艺术与科学学院的计算机科学与数学系以及教育与人类发展学院内进行的。,1年,$85 ,秋季,2月1日；5月15日,3,80,6.5,不要求,不接受,适用于STEM和非STEM本科学位的学生。没有技术背景的学生将被要求参加暑期先修课程以为该课程做准备。,transcripts；Resumes or Curriculum Vitae ；Statement of Purpose； recommendations；,https://msdatascience.as.miami.edu/resources/international-students/index.html,https://msdatascience.as.miami.edu/academics/academic-tracks/index.html,"• Specialized career preparation: Independent research, test design, and large-scale quantitative data analysis.
• Interdisciplinary curriculum: Integrates computer science, mathematics, and educational human development coursework.
• Flexible culminating experience: Offers 3-6 credit internship, project, or capstone options.
• Advanced measurement coursework: Includes Item Response Theory and Advanced Topics in Research, Measurement, and Statistics.
",https://msdatascience.as.miami.edu/academics/academic-tracks/index.html,不需要,,https://education.miami.edu/,3 letters of recommendation,需要额外确认,"Data Science, Statistics, Computer Programming, Machine Learning, Interdisciplinary","数据科学, 统计学, 计算机编程, 机器学习, 跨学科",professional,"Internship, project, or capstone required."
67,迈阿密大学,University of Miami,"Coral Gables, FL",数据科学：市场营销（商学院）, Master of Science in Data Science：Marketing (Miami Herbert Business School),文理学院,Miami Herbert Business School,https://herbert.miami.edu,MS,市场营销专业面向希望在战略品牌、预测分析、市场研究和消费者行为方面从事职业的学生。该集中的大多数课程都是在艺术与科学学院的计算机科学系和迈阿密赫伯特商学院内进行的。,1年,$85 ,秋季,2月1日；5月15日,3,80,6.5,不要求,不接受,适用于STEM和非STEM本科学位的学生。没有技术背景的学生将被要求参加暑期先修课程以为该课程做准备。,transcripts；Resumes or Curriculum Vitae ；Statement of Purpose； recommendations；,https://msdatascience.as.miami.edu/resources/international-students/index.html,https://msdatascience.as.miami.edu/academics/academic-tracks/index.html,"• Specialized Marketing track prepares for careers in strategic branding, predictive analytics, market research, and consumer behavior.
• Interdisciplinary coursework integrates computer science with Miami Herbert Business School's marketing expertise.
• Practical experience through three or six-month internships, faculty-supervised projects, or a culminating capstone course.
• Signature marketing courses include Marketing Analytics, Consumer Behavior, and Strategic Brand Marketing.",https://msdatascience.as.miami.edu/academics/academic-tracks/index.html,不需要,,https://www.bus.miami.edu/,3 letters of recommendation,需要额外确认,"Data Science, Interdisciplinary, Machine Learning, Statistics, Programming","数据科学, 跨学科, 机器学习, 统计学, 编程",professional,"Internship, project, or capstone required."
67,维拉诺瓦大学,Villanova University,"Villanova, PA",会计与数据分析,Master of Accounting with Data Analytics,商学院,Villanova School of Business,https://www.business.villanova.edu,MACDA,,,$65 ,秋季,11月30日；1月31日；3月31日；6月30日,要求,90,不接受,不接受,可选,,ESSAY；transcripts；Resumes or Curriculum Vitae ；Statement of Purpose； recommendations,https://www1.villanova.edu/university/business/academics/graduate-programs/accounting/mac/admissions.html,https://www1.villanova.edu/university/business/academics/graduate-programs/accounting/mac.html,"• Integrated curriculum: Combines data analytics with valuation, risk, tax, and fraud skills for multi-dimensional accounting careers.
• CPA Exam readiness: Provides 30 credits towards the 150-hour CPA requirement and discounted Becker CPA Exam Review materials.
• Strong industry ties: Valuable connections with Big 4 accounting firms and a partnership with KPMG's MADA program.
• STEM-designated advantage: Official STEM designation offers benefits, particularly for international students seeking career opportunities.
• Fellowship opportunities: Paid research experience with faculty, 50% tuition discount, and stipend through the Fellows Program.",https://www1.villanova.edu/university/business/academics/graduate-programs/accounting/mac/curriculum.html,需要,not applicable,https://www1.villanova.edu/university/business.html,1 letters of recommendation,需要额外确认,"Accounting, Data Analytics, Stem, Interdisciplinary, Artificial Intelligence","会计学, 数据分析, STEM, 跨学科, 人工智能",professional,Capstone program required.
67,维拉诺瓦大学,Villanova University,"Villanova, PA",会计与数据分析,Master of Accounting with Data Analytics,商学院,Villanova School of Business,https://www1.villanova.edu/university/business/,MACDA,,,$65 ,春季,11月30日,要求,90,不接受,不接受,可选,,ESSAY；transcripts；Resumes or Curriculum Vitae ；Statement of Purpose； recommendations,https://www1.villanova.edu/university/business/academics/graduate-programs/accounting/mac/admissions.html,https://www1.villanova.edu/university/business/academics/graduate-programs/accounting/mac.html,"• STEM-designation: A significant advantage for career prospects, meeting governmental criteria for science, technology, engineering, or mathematics.
• Industry partnerships: Strategic collaboration with KPMG MADA, including sponsored scholarships and connections to Big 4 accounting firms.
• Integrated curriculum: Blends data analytics with essential accounting skills like valuation, risk, tax, and fraud for multi-dimensional accountants.
• CPA exam readiness: Comprehensive preparation, offering 30 credit hours toward the 150-hour requirement and discounted Becker CPA Review materials.
• Fellowship opportunity: The MAC Fellows Program provides paid research experience with faculty, a 50% tuition discount, and a stipend.",https://www1.villanova.edu/university/business/academics/graduate-programs/accounting/mac/curriculum.html,需要,not applicable,https://www1.villanova.edu/university/business/,1 letters of recommendation,需要额外确认,"Accounting, Data Analytics, Stem-Designated, Interdisciplinary, Business","会计学, 数据分析, STEM认证, 跨学科, 商业",professional,Capstone program required.
67,维拉诺瓦大学,Villanova University,"Villanova, PA",工商税务硕士与数据分析,MASTER OF BUSINESS TAXATION WITH DATA ANALYTICS,商学院,Villanova School of Business,https://www1.villanova.edu/university/business/,MBT,,,$65 ,秋季,11月30日；1月31日；3月31日；6月30日,要求,90,不接受,不接受,可选,,ESSAY；transcripts；Resumes or Curriculum Vitae ；Statement of Purpose； recommendations,https://www1.villanova.edu/university/business/academics/graduate-programs/accounting/mbt/admissions.html,https://www1.villanova.edu/university/business/academics/graduate-programs/accounting/mbt.html,"• Curriculum developed with global accounting firms, integrating advanced tax with data analytics and technology.
• Strong industry connections and professional development support with Big 4 accounting firms.
• STEM-designated program, preparing students for the CPA exam with aligned coursework and discounted materials.
• Accelerated completion options available, allowing combined bachelor's and master's degrees.",https://www1.villanova.edu/university/business/academics/graduate-programs/accounting/mbt/curriculum.html,需要,not applicable,https://www1.villanova.edu/university/business/,1 letters of recommendation,需要额外确认,"Taxation, Accounting, Data Analytics, Technology, Interdisciplinary","税务, 会计学, 数据分析, 技术, 跨学科",professional,No additional graduation requirement.
67,维拉诺瓦大学,Villanova University,"Villanova, PA",工商税务硕士与数据分析,MASTER OF BUSINESS TAXATION WITH DATA ANALYTICS,商学院,Villanova School of Business,https://www1.villanova.edu/university/business/,MBT,,,$65 ,春季,11月30日,要求,90,不接受,不接受,可选,,ESSAY；transcripts；Resumes or Curriculum Vitae ；Statement of Purpose； recommendations,https://www1.villanova.edu/university/business/academics/graduate-programs/accounting/mbt/admissions.html,https://www1.villanova.edu/university/business/academics/graduate-programs/accounting/mbt.html,"• Integrated curriculum: advanced coursework in tax and accounting with quantitative applications in data, analytics, and technology.
• Industry collaboration: curriculum developed with global accounting firms and connections to Big 4 firms.
• CPA exam readiness: provides 30 credits towards the 150-hour CPA requirement and discounted Becker review materials.
• STEM-designated program: meets governmental criteria as an approved field of study in science, technology, engineering, or mathematics.
• Accelerated completion options: allows eligible students to efficiently complete bachelor's and master's degrees, reaching 150 CPA credits.",https://www1.villanova.edu/university/business/academics/graduate-programs/accounting/mbt/curriculum.html,需要,not applicable,https://www1.villanova.edu/university/business/,1 letters of recommendation,需要额外确认,"Taxation, Accounting, Data Analytics, Technology, Interdisciplinary","税务, 会计学, 数据分析, 技术, 跨学科",professional,No additional graduation requirement.
73,杜兰大学,Tulane University,"New Orleans, LA",政治经济学与数据分析,Political Economy with Data Analytics,文学院,School of Liberal Arts,https://liberalarts.tulane.edu,MA,,2年,$50 ,秋季,4月1日,要求,接受,接受,要求,不接受,,transcripts；Resumes or Curriculum Vitae ；Statement of Purpose； recommendations；,https://liberalarts.tulane.edu/academics/graduate-studies/prospective-students,https://catalog.tulane.edu/liberal-arts/interdisciplinary-programs-coordinate-majors/political-economy/data-analytics-ma/#overviewtext,"• Two-year interdisciplinary MA program training public policy specialists.
• Core curriculum includes statistical inference, econometrics, and empirical political economy.
• Extensive data analytics electives, covering machine learning, GIS, and web analytics.
• Reduced tuition rate; 4+1 option available for current Tulane undergraduates.",https://catalog.tulane.edu/liberal-arts/interdisciplinary-programs-coordinate-majors/political-economy/data-analytics-ma/#overviewtext,不需要,applicable,https://liberalarts.tulane.edu,3 letters of recommendation,6183,"Political Economy, Data Analytics, Interdisciplinary, Statistics, Public Policy","政治经济学, 数据分析, 跨学科, 统计学, 公共政策",professional,No additional graduation requirement
76,纽约州立大学水牛城分校,"University at Buffalo, SUNY","Buffalo, NY",社会科学数据分析硕士,Data Analysis in the Social Sciences MS,文理学院,College of Arts and Sciences,https://arts-sciences.buffalo.edu,MS,通过让学生接触社会科学不同领域的研究方法和趋势，这为学生提供了一种真正的跨学科数据分析方法。通过将广泛接触数据分析与您选择的学科的扩展工作相结合，您将作为全面的专业机会或额外学术研究的候选人毕业。,2年,$75 ,秋季,5月 1 日,3,79,6.5,不要求,不要求,社会科学学科的文学士/理学士,transcripts；Resumes or Curriculum Vitae ；Statement of Purpose； recommendations；,https://arts-sciences.buffalo.edu/college/departments-and-programs/social-sciences/data-analytics-social-sciences/ms-dass.html,https://arts-sciences.buffalo.edu/college/departments-and-programs/social-sciences/data-analytics-social-sciences.html,"• Interdisciplinary curriculum combining data analytics with social science disciplines for broad exposure.
• Core analytical skills development: statistics, computational programming, and data modeling.
• Applied master's project or thesis for hands-on experience in practical problem solving.
• STEM-OPT approved, 36-credit terminal master's degree program preparing students for the workforce.",https://arts-sciences.buffalo.edu/college/departments-and-programs/social-sciences/data-analytics-social-sciences/ms-dass.html,不需要,applicable,https://arts-sciences.buffalo.edu,2 letters of recommendation,需要额外确认,"Data Analytics, Social Sciences, Statistics, Computational Programming, Interdisciplinary","数据分析, 社会科学, 统计学, 计算编程, 跨学科",non-professional,A research project or thesis is required.
76,纽约州立大学水牛城分校,"University at Buffalo, SUNY","Buffalo, NY",社会科学数据分析硕士,Data Analysis in the Social Sciences MS,文理学院,College of Arts and Sciences,https://arts-sciences.buffalo.edu,MS,通过让学生接触社会科学不同领域的研究方法和趋势，这为学生提供了一种真正的跨学科数据分析方法。通过将广泛接触数据分析与您选择的学科的扩展工作相结合，您将作为全面的专业机会或额外学术研究的候选人毕业。,2年,$75 ,春季,11月 1 日,3,79,6.5,不要求,不要求,社会科学学科的文学士/理学士,transcripts；Resumes or Curriculum Vitae ；Statement of Purpose； recommendations；,https://arts-sciences.buffalo.edu/college/departments-and-programs/social-sciences/data-analytics-social-sciences/ms-dass.html,https://arts-sciences.buffalo.edu/college/departments-and-programs/social-sciences/data-analytics-social-sciences.html,"• STEM-OPT approved, 36-credit professional master's degree program.
• Interdisciplinary curriculum combines data analysis with social science disciplines.
• Hands-on research project or thesis option with faculty advisement.
• Core skills in statistics, computational programming, and data manipulation.
• Professionalization opportunities via Graduate Student Associations and The Graduate School.",https://arts-sciences.buffalo.edu/college/departments-and-programs/social-sciences/data-analytics-social-sciences/ms-dass.html,不需要,applicable,https://arts-sciences.buffalo.edu,2 letters of recommendation,需要额外确认,"Social Sciences, Data Analytics, Statistics, Computational, Interdisciplinary","社会科学, 数据分析, 统计学, 计算的, 跨学科",professional,Research project or thesis required.
76,纽约州立大学水牛城分校,"University at Buffalo, SUNY","Buffalo, NY",材料设计与创新MS,Materials Design and Innovation MS,工程与应用科学学院,School of Engineering and Applied Sciences,https://engineering.buffalo.edu,MS,旨在教育个人，使他们拥有材料科学和数据科学方面的学科知识和专业知识。学生接受培训，使其具备跨学科视角以及必要的技能和工具，以便能够理解和应用用于建模、模拟和信息学的计算工具，以及实验驱动的科学，从而使他们有能力做出贡献并努力加快材料发现和工程设计。,,$85 ,秋季,2月15日,3,79,6.5,可选，但推荐,不要求,欢迎来自所有科学和工程领域的具有学术资格的学生申请。,transcripts；Resumes or Curriculum Vitae ；Statement of Purpose； recommendations；,https://engineering.buffalo.edu/materials-design-innovation/education/graduate.html,https://engineering.buffalo.edu/materials-design-innovation/education/graduate.html,"• Data-driven materials discovery and design emphasis, linking experimental and computational perspectives via materials informatics.
• Interdisciplinary training in materials science and data science for computational tools, modeling, and simulation.
• Comprehensive curriculum covering quantitative structure-property relationships, multivariate statistics, and experimental design.
• Required Semester Master's Project for hands-on application of learned materials and data science skills.",https://engineering.buffalo.edu/materials-design-innovation/education/graduate.html,不需要,applicable,https://engineering.buffalo.edu,2 letters of recommendation,2925,"Materials Science, Data Science, Interdisciplinary, Materials Informatics, Statistics","材料科学, 数据科学, 跨学科, 材料信息学, 统计学",non-professional,Semester Master's project required.
76,纽约州立大学水牛城分校,"University at Buffalo, SUNY","Buffalo, NY",材料设计与创新博士,Materials Design and Innovation PhD,工程与应用科学学院,School of Engineering and Applied Sciences,https://engineering.buffalo.edu,PhD,课程由材料科学学科的传统和经典核心基础组成，但从统计学、数据库解释和数据挖掘方法的角度教授。除了这些核心基础之外，还提供了新的独特的材料科学课程，包括材料信息学、高级计算方法和机器学习、材料工程机器人技术和集成的“原子到设备”实验开发实验室。博士生还将与 UB 的计算数据支持的科学与工程研究生课程互动，提供计算数据科学各个方面的强化培训，这对实验和计算材料科学家都具有价值。,,$85 ,秋季,2月15日,3,79,6.5,可选，但推荐,不要求,欢迎来自所有科学和工程领域的具有学术资格的学生申请。,transcripts；Resumes or Curriculum Vitae ；Statement of Purpose； recommendations；,https://engineering.buffalo.edu/materials-design-innovation/education/graduate.html,https://engineering.buffalo.edu/materials-design-innovation/education/graduate.html,"• Data-driven approach: Emphasizes materials informatics, linking experimental and computational materials science.
• Interdisciplinary curriculum: Combines materials science core with statistics, databases, and data mining.
• Cutting-edge coursework: Includes materials informatics, advanced computing, machine learning, and robotics.
• Advanced lab resources: Features an integrated ""atoms to device"" experimental development laboratory.
• Broad career preparation: Equips graduates for diverse professional roles in research, industry, and policy.",https://engineering.buffalo.edu/materials-design-innovation/education/graduate.html,,applicable,https://engineering.buffalo.edu,3 letters of recommendation,2925,"Materials Science, Data Science, Interdisciplinary, Materials Informatics, Statistics","材料科学, 数据科学, 跨学科, 材料信息学, 统计学",non-professional,Comprehensive exam and PhD thesis required.
76,特拉华大学,University of Delaware,"Newark, DE",生物信息学数据科学硕士,Master of Science in Bioinformatics Data Science ,农业与自然资源学院,Center for Bioinformatics & Computational Biology,https://bioinformatics.udel.edu/,MS ,硕士学位为学生进行高级研究做准备。计算科学专业允许具有强大定量科学背景的学生在开发用于生物系统研究的计算方法和生物信息学工具和数据库方面获得知识和研究经验。BICB-MS毕业生将拥有扎实的知识和研究经验，可以继续攻读博士学位或其他专业学位，如医学博士、MBA或法律，或在学术界、工业界或政府机构从事研究工作。,,$75 ,秋季,4月1日,3,79，口语18,6.5，小分不低于6.0,不要求,不接受,该计划的申请人必须持有经过认证的四年制学院或大学的生物，计算或其他学科的学士学位。申请人应具备数学、计算机科学和/或生物学方面的能力。,transcripts；Resumes or Curriculum Vitae ；Statement of Purpose；Letters of recommendation,https://bioinformatics.udel.edu/education/prospective-students/,https://bioinformatics.udel.edu/education/degrees/bicb-ms/,"• Comprehensive 31-credit Master's with Thesis or Non-Thesis options.
• Interdisciplinary training bridging life sciences and computational sciences.
• Prepares graduates for research careers in academia, industry, or government.
• Access to Bioinformatics Data Science Core for computational infrastructure and expert support.
• Accelerated 4+1 program available for qualified University of Delaware undergraduates.",,不需要,applicable,https://bioinformatics.udel.edu/,3 letters of recommendation,5811,"Bioinformatics, Data Science, Computational Biology, Interdisciplinary, Computer Science","生物信息学, 数据科学, 计算生物学, 跨学科, 计算机科学",non-professional,A research thesis with an oral defense or a special problems project is required.
76,特拉华大学,University of Delaware,"Newark, DE",生物信息学数据科学硕士,Master of Science in Bioinformatics Data Science ,农业与自然资源学院,Center for Bioinformatics and Computational Biology,https://bioinformatics.udel.edu,MS ,硕士学位为学生进行高级研究做准备。计算科学专业允许具有强大定量科学背景的学生在开发用于生物系统研究的计算方法和生物信息学工具和数据库方面获得知识和研究经验。BICB-MS毕业生将拥有扎实的知识和研究经验，可以继续攻读博士学位或其他专业学位，如医学博士、MBA或法律，或在学术界、工业界或政府机构从事研究工作。,,$75 ,春季,10月1日,3,79，口语18,6.5，小分不低于6.0,不要求,不接受,该计划的申请人必须持有经过认证的四年制学院或大学的生物，计算或其他学科的学士学位。申请人应具备数学、计算机科学和/或生物学方面的能力。,transcripts；Resumes or Curriculum Vitae ；Statement of Purpose；Letters of recommendation,https://bioinformatics.udel.edu/education/prospective-students/,https://bioinformatics.udel.edu/education/degrees/bicb-ms/,"• Interdisciplinary training bridging life sciences and computational sciences for next-generation researchers and professionals.
• Flexible 31-credit curriculum offering both Thesis and Non-Thesis options for focused research or broader elective studies.
• Core computational skills in biological data analysis, management, visualization, and system modeling and simulation.
• Career readiness for research roles in academia, industry, or government, plus preparation for further doctoral studies.
• Accelerated 4+1 pathway available for University of Delaware undergraduates to complete the MS in one year post-bachelor's.",,不需要,applicable,https://www.engr.udel.edu,3 letters of recommendation,需要额外确认,"Bioinformatics, Computational Biology, Data Science, Interdisciplinary, Computer Science","生物信息学, 计算生物学, 数据科学, 跨学科, 计算机科学",non-professional,A research thesis with a final oral examination or a special problems project is required.
76,特拉华大学,University of Delaware,"Newark, DE",生物信息学数据科学,Bioinformatics Data Science,农业与自然资源学院,Center for Bioinformatics and Computational Biology,https://bioinformatics.udel.edu,PhD,生物信息学数据科学博士将培养下一代研究人员和专业人士，他们将在多学科和跨学科团队中发挥关键作用，连接生命科学和计算科学。学生将通过他们的课程和研究接受实验、计算和数学学科的培训。完成该学位的学生将能够生成和分析用于生物医学研究的实验数据，以及开发驱动生物系统行为的分子成分的物理或计算模型。,,$75 ,秋季,2月15日,3,100，口语18,7.5，小分不低于6.0,不要求,不接受,申请人应具备数学、计算机科学和/或生物学方面的能力。,transcripts；Resumes or Curriculum Vitae ；Statement of Purpose；Letters of recommendation,https://bioinformatics.udel.edu/education/prospective-students/,https://bioinformatics.udel.edu/education/degrees/binf-phd/,"• Interdisciplinary training bridges life sciences and computational sciences, preparing students for multi-disciplinary teams.
• Comprehensive curriculum includes experimental, computational, and mathematical disciplines like Bioinformatics, Systems Biology, and Data Analytics.
• Research focus on generating and analyzing biomedical data, and developing computational models of biological systems.
• Ph.D. admissions typically include a Research Assistantship (RA) providing full tuition and a stipend.
• Access to an advanced Bioinformatics Core with computational resources, software, hardware, and data center facilities.",,,applicable,https://bioinformatics.udel.edu,3 letters of recommendation,5811,"Bioinformatics, Data Science, Interdisciplinary, Computational Sciences, Life Sciences","生物信息学, 数据科学, 跨学科, 计算科学, 生命科学",non-professional,"Research thesis, preliminary exam, and candidacy exam are required."
76,特拉华大学,University of Delaware,"Newark, DE",生物信息学数据科学,Bioinformatics Data Science,农业与自然资源学院,Graduate College,https://grad.udel.edu,PhD,生物信息学数据科学博士将培养下一代研究人员和专业人士，他们将在多学科和跨学科团队中发挥关键作用，连接生命科学和计算科学。学生将通过他们的课程和研究接受实验、计算和数学学科的培训。完成该学位的学生将能够生成和分析用于生物医学研究的实验数据，以及开发驱动生物系统行为的分子成分的物理或计算模型。,,$75 ,春季,7月15日,3,100，口语18,7.5，小分不低于6.0,不要求,不接受,申请人应具备数学、计算机科学和/或生物学方面的能力。,transcripts；Resumes or Curriculum Vitae ；Statement of Purpose；Letters of recommendation,https://bioinformatics.udel.edu/education/prospective-students/,https://bioinformatics.udel.edu/education/degrees/binf-phd/,"• Interdisciplinary training: Blends experimental, computational, and mathematical sciences, bridging life sciences with computational fields.
• Specialized core curriculum: Focused coursework in Bioinformatics, Systems Biology, and Data Analytics, including AI and Machine Learning.
• Robust computational resources: Access to a Bioinformatics Core with dedicated hardware, software, data center, and NGS analysis services.
• Funded research assistantships: PhD admissions often include research assistantships, providing full tuition coverage and stipends.",,,applicable,https://grad.udel.edu,3 letters of recommendation,5811,"Interdisciplinary, Bioinformatics, Data Science, Computational Sciences, Life Sciences","跨学科, 生物信息学, 数据科学, 计算科学, 生命科学",non-professional,PARSE_ERROR: 'NoneType' object is not subscriptable
86,克莱蒙森大学,Clemson University,"Clemson, SC",生物医学数据科学和信息学,Biomedical Data Science and Informatics,工程，计算机和应用科学学院,School of Computing,https://computing.clemson.edu/,PhD,毕业生将具备在生物学、医学或公共卫生领域从事信息学职业的必要技能，重点是从大数据源开发规范性分析。,5年,$0 ,秋季,1月15日,3,80,6.5,不要求,不接受,专为具有本科或研究生计算机科学、数学、工程或生物医学科学背景的全日制学生而设计,transcripts；Resumes or Curriculum Vitae ；Statement of Purpose； recommendations；,https://www.clemson.edu/degrees/biomedical-data-science-informatics/grad,https://computing.clemson.edu/bdsi/,"• Joint Ph.D. program with Medical University of South Carolina, combining strengths in computing, engineering, and biomedical sciences.
• Specialized research tracks: precision medicine, population health, and clinical and translational informatics.
• NIH-funded SC BIDS4HEALTH training grant supports research addressing health inequities.
• Interdisciplinary curriculum tailored to diverse backgrounds, preparing for informatics careers and prescriptive analytics research.",,,applicable,https://computing.clemson.edu/,2 letters of recommendation,需要额外确认,"Biomedical, Data Science, Informatics, Interdisciplinary, Computing","生物医学, 数据科学, 信息学, 跨学科, 计算",non-professional,"Comprehensive examination, dissertation, dissertation proposal, and dissertation defense are required."
86,克莱蒙森大学,Clemson University,"Clemson, SC",生物医学数据科学和信息学,Biomedical Data Science and Informatics,工程，计算机和应用科学学院,School of Computing,https://computing.clemson.edu/,MS,毕业生将具备在生物学、医学或公共卫生领域从事信息学职业的必要技能，重点是从大数据源开发规范性分析。,2年,$0 ,秋季,4月15日,3,80,6.5,不要求,不接受,具有本科计算机科学、数学、工程或生物医学科学背景,transcripts；Resumes or Curriculum Vitae ；Statement of Purpose； recommendations；,https://www.clemson.edu/degrees/biomedical-data-science-informatics/grad,https://computing.clemson.edu/bdsi/,"• Joint PhD program with Medical University of South Carolina, combining computing, engineering, and biomedical expertise.
• Specialized tracks in precision medicine, population health, and clinical/translational informatics for both degrees.
• Training in large-scale biomedical data analysis: EHRs, omics, imaging, and biosensor data.
• NIH-funded SC BIDS4HEALTH training grant addressing health inequities, in partnership with SC State University.",,不需要,applicable,https://computing.clemson.edu/,2 letters of recommendation,5111,"Biomedical Data Science, Informatics, Interdisciplinary, Computing, Biomedical Sciences","生物医学数据科学, 信息学, 跨学科, 计算, 生物医学科学",non-professional,No additional graduation requirement.
